FIPS,State,County,PCH_LACCESS_POP_10_15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,PCH_LACCESS_POP_10_15_imputed,PCH_LACCESS_HHNV_10_15_imputed,PCT_LACCESS_SNAP15_imputed,PCT_LACCESS_WHITE15_imputed,PCT_LACCESS_BLACK15_imputed,PCT_LACCESS_HISP15_imputed,PCT_LACCESS_NHASIAN15_imputed,PCT_LACCESS_NHNA15_imputed,PCT_LACCESS_NHPI15_imputed,PCT_LACCESS_MULTIR15_imputed,Cluster Labels
1041,AL,Crenshaw,-1.948776511874784,-32.6915773054046,7.827321755726486,27.84056508280821,9.26913022219646,0.2565978923386092,0.0687194162178415,0.1134911167515813,0.0,0.6698839629983186,0,0,0,0,0,0,0,0,0,0,8
1043,AL,Cullman,-6.276302149361973,6.661076589013168,1.1118573448773978,6.958200188788734,0.0417480154692263,0.4560974182464082,0.068790242043316,0.0300643030049471,0.0016245620806911,0.2376695926018195,0,0,0,0,0,0,0,0,0,0,6
1045,AL,Dale,1.3722165390717271,14.129903906039,3.418145695350062,19.97930406902729,5.415993446898111,2.422768055381903,0.3129273804714692,0.216183957875696,0.0374790352436267,1.9718251201225965,0,0,0,0,0,0,0,0,0,0,0
1047,AL,Dallas,-1.86935357701914,-7.315485107155174,6.595094049249297,4.2563885424707895,12.967877532128004,0.1174627551632692,0.0478032006986713,0.0200185571529599,0.000387242260261,0.1426158763877305,0,0,0,0,0,0,0,0,0,0,8
1049,AL,DeKalb,0.0,-33.336656626109296,0.6905524150280568,2.42880151215749,0.1652491503370318,1.5154985426567102,0.0277716899118295,0.0523944053668343,0.0215956676554341,1.0728422716806902,0,0,0,0,0,0,0,0,0,0,6
1051,AL,Elmore,0.3521410379949579,11.654098447997368,2.052276698701007,11.91339191361168,6.397966945965069,0.5312798460806729,0.0717514163557209,0.0743500280019106,0.0062403889261181,0.5322598004148406,0,0,0,0,0,0,0,0,0,0,0
1053,AL,Escambia,-2.5041076337296344,1.727869110516524,3.935450427714318,7.868070175702732,4.6722860855709705,0.2517974167463702,0.0094245184850407,0.2922054590244552,0.0012112890143599,0.3585441829438712,0,0,0,0,0,0,0,0,0,0,0
1055,AL,Etowah,-6.010550624081865,16.87149894656506,3.612079170747241,17.98517777441961,3.5380904339872643,0.4955053888754879,0.1278892066811998,0.0586371269360022,0.0051054735055772,0.5869546424742115,0,0,0,0,0,0,0,0,0,0,0
1057,AL,Fayette,-6.885559318739418,79.39520580296848,0.7961257449073633,1.6690480526468998,0.6471895885692129,0.0344007448038844,0.0,0.0,0.0,0.0466575180414513,0,0,0,0,0,0,0,0,0,0,6
1059,AL,Franklin,19.18380453564112,-0.7202780226591846,2.0673816992437573,9.691881870102163,0.2552168103253725,1.8836563230510093,0.0477876565227441,0.1312146630751214,0.000655596096718,1.4283838733279963,0,0,0,0,0,0,0,0,0,0,6
1061,AL,Geneva,-0.1326175578892498,39.0123949721673,0.4173808220131941,2.005361545437786,0.2021075787814337,0.0718407438794826,0.0058023395597041,0.0001603441824632,0.0013542159580811,0.0442412277563594,0,0,0,0,0,0,0,0,0,0,6
1063,AL,Greene,-9.8439824226501,4.258186937733646,12.257140033186264,4.524845206100276,27.95727767118065,0.2250420647217612,0.0213155402418255,0.1120446024406611,0.0,0.1428476312789309,0,0,0,0,0,0,0,0,0,0,8
1065,AL,Hale,2040.32528552133,18.846547833327403,1.6153142099164035,8.002593594992259,3.743160527177525,0.0780616545623838,0.0,0.0064676256008935,0.0063451776649746,0.0722791973166224,0,0,0,0,0,0,0,0,0,0,6
1067,AL,Henry,108.502601825661,-8.14657371836264,0.9197628174572549,3.485527901522836,1.0925526255414346,0.0278046878757576,0.0,0.0256184234542315,0.0006799970244788,0.0509928686739529,0,0,0,0,0,0,0,0,0,0,6
